2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/putUserForLock],methods=[POST]}" onto public void com.tsingglobal.system.user.controller.UserController.lockUser(com.tsingglobal.system.user.domain.UserModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/delUsers/{ids}],methods=[DELETE]}" onto public void com.tsingglobal.system.user.controller.UserController.delUsers(java.lang.String) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/getUserForLogin],methods=[POST]}" onto public void com.tsingglobal.system.user.controller.UserController.login(com.tsingglobal.system.user.domain.UserModel,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/viewUser/{id}],methods=[GET]}" onto public void com.tsingglobal.system.user.controller.UserController.viewUser(java.lang.Long)
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/putUser],methods=[POST]}" onto public void com.tsingglobal.system.user.controller.UserController.updateUser(com.tsingglobal.system.user.domain.UserModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/getUser/{id}],methods=[GET]}" onto public void com.tsingglobal.system.user.controller.UserController.editUser(java.lang.Long) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/putNewUser],methods=[POST]}" onto public void com.tsingglobal.system.user.controller.UserController.saveUser(com.tsingglobal.system.user.domain.UserModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/getNewUser],methods=[GET]}" onto public void com.tsingglobal.system.user.controller.UserController.addUser()
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/delUser/{id}],methods=[DELETE]}" onto public void com.tsingglobal.system.user.controller.UserController.delUser(long) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/getUsers],methods=[GET]}" onto public void com.tsingglobal.system.user.controller.UserController.listUser(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/save],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.create(com.tsingglobal.wares.waresbrand.dto.WaresbrandDTO) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/add],methods=[GET]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.create() throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/update/{id}],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.updateWaresbrand(long,com.tsingglobal.wares.waresbrand.dto.WaresbrandDTO) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/waresbrand/waresbrand/list],methods=[GET]}" onto public void com.tsingglobal.wares.waresbrand.controller.WaresbrandController.listWaresbrand(int,int,int) throws java.lang.Exception
